nhs_england_region,date,new_deaths_with_positive_test,cumulative_deaths_with_positive_test,new_deaths_without_positive_test,cumulative_deaths_without_positive_test,new_deaths_total,cumulative_deaths_total,data_subject_to_change
South East,2021-01-24,118,9108,4,444,122,9552,FALSE
South East,2021-01-25,114,9222,7,451,121,9673,FALSE
South East,2021-01-26,131,9353,7,458,138,9811,FALSE
South East,2021-01-27,113,9466,5,463,118,9929,FALSE
South East,2021-01-28,127,9593,6,469,133,10062,FALSE
South East,2021-01-29,109,9702,4,473,113,10175,FALSE
South East,2021-01-30,94,9796,5,478,99,10274,FALSE
South East,2021-01-31,95,9891,3,481,98,10372,FALSE
South East,2021-02-01,96,9987,4,485,100,10472,FALSE
South East,2021-02-02,83,10070,6,491,89,10561,FALSE
South East,2021-02-03,95,10165,8,499,103,10664,FALSE
South East,2021-02-04,58,10223,10,509,68,10732,FALSE
South East,2021-02-05,69,10292,7,516,76,10808,FALSE
South East,2021-02-06,73,10365,6,522,79,10887,FALSE
South East,2021-02-07,63,10428,8,530,71,10958,FALSE
South East,2021-02-08,67,10495,13,543,80,11038,FALSE
South East,2021-02-09,38,10533,5,548,43,11081,FALSE
South East,2021-02-10,50,10583,6,554,56,11137,FALSE
South East,2021-02-11,65,10648,13,567,78,11215,FALSE
South East,2021-02-12,44,10692,4,571,48,11263,FALSE
South East,2021-02-13,35,10727,6,577,41,11304,FALSE
South East,2021-02-14,43,10770,10,587,53,11357,FALSE
South East,2021-02-15,51,10821,4,591,55,11412,FALSE
South East,2021-02-16,40,10861,4,595,44,11456,FALSE
South East,2021-02-17,35,10896,8,603,43,11499,FALSE
South East,2021-02-18,41,10937,8,611,49,11548,FALSE
South East,2021-02-19,39,10976,10,621,49,11597,FALSE
South East,2021-02-20,34,11010,6,627,40,11637,FALSE
South East,2021-02-21,35,11045,3,630,38,11675,FALSE
South East,2021-02-22,31,11076,2,632,33,11708,FALSE
South East,2021-02-23,29,11105,9,641,38,11746,FALSE
South East,2021-02-24,27,11132,6,647,33,11779,FALSE
South East,2021-02-25,27,11159,11,658,38,11817,FALSE
South East,2021-02-26,21,11180,7,665,28,11845,FALSE
South East,2021-02-27,24,11204,3,668,27,11872,FALSE
South East,2021-02-28,14,11218,4,672,18,11890,FALSE
South East,2021-03-01,21,11239,6,678,27,11917,FALSE
South East,2021-03-02,20,11259,6,684,26,11943,FALSE
South East,2021-03-03,18,11277,4,688,22,11965,FALSE
South East,2021-03-04,24,11301,3,691,27,11992,FALSE
South East,2021-03-05,18,11319,3,694,21,12013,FALSE
South East,2021-03-06,14,11333,2,696,16,12029,FALSE
South East,2021-03-07,11,11344,8,704,19,12048,FALSE
South East,2021-03-08,10,11354,3,707,13,12061,FALSE
South East,2021-03-09,13,11367,4,711,17,12078,FALSE
South East,2021-03-10,11,11378,4,715,15,12093,FALSE
South East,2021-03-11,12,11390,3,718,15,12108,FALSE
South East,2021-03-12,13,11403,1,719,14,12122,FALSE
South East,2021-03-13,8,11411,3,722,11,12133,FALSE
South East,2021-03-14,10,11421,3,725,13,12146,FALSE
South East,2021-03-15,9,11430,5,730,14,12160,FALSE
South East,2021-03-16,12,11442,1,731,13,12173,FALSE
South East,2021-03-17,5,11447,4,735,9,12182,FALSE
South East,2021-03-18,6,11453,3,738,9,12191,FALSE
South East,2021-03-19,9,11462,2,740,11,12202,FALSE
South East,2021-03-20,6,11468,2,742,8,12210,FALSE
South East,2021-03-21,2,11470,2,744,4,12214,FALSE
South East,2021-03-22,6,11476,4,748,10,12224,FALSE
South East,2021-03-23,3,11479,2,750,5,12229,FALSE
South East,2021-03-24,8,11487,1,751,9,12238,FALSE
South East,2021-03-25,5,11492,3,754,8,12246,FALSE
South East,2021-03-26,4,11496,1,755,5,12251,FALSE
South East,2021-03-27,2,11498,2,757,4,12255,FALSE
South East,2021-03-28,2,11500,2,759,4,12259,FALSE
South East,2021-03-29,4,11504,1,760,5,12264,FALSE
South East,2021-03-30,3,11507,1,761,4,12268,FALSE
South East,2021-03-31,5,11512,0,761,5,12273,FALSE
South East,2021-04-01,2,11514,3,764,5,12278,FALSE
South East,2021-04-02,4,11518,2,766,6,12284,FALSE
South East,2021-04-03,2,11520,0,766,2,12286,FALSE
South East,2021-04-04,2,11522,0,766,2,12288,FALSE
South East,2021-04-05,1,11523,2,768,3,12291,FALSE
South East,2021-04-06,3,11526,1,769,4,12295,FALSE
South East,2021-04-07,3,11529,2,771,5,12300,FALSE
South East,2021-04-08,4,11533,1,772,5,12305,FALSE
South East,2021-04-09,0,11533,0,772,0,12305,FALSE
South East,2021-04-10,2,11535,1,773,3,12308,FALSE
South East,2021-04-11,0,11535,1,774,1,12309,FALSE
South East,2021-04-12,3,11538,1,775,4,12313,FALSE
South East,2021-04-13,2,11540,0,775,2,12315,FALSE
South East,2021-04-14,3,11543,0,775,3,12318,FALSE
South East,2021-04-15,1,11544,0,775,1,12319,FALSE
South East,2021-04-16,0,11544,0,775,0,12319,FALSE
South East,2021-04-17,1,11545,1,776,2,12321,FALSE
South East,2021-04-18,1,11546,0,776,1,12322,FALSE
South East,2021-04-19,0,11546,1,777,1,12323,FALSE
South East,2021-04-20,2,11548,3,780,5,12328,FALSE
South East,2021-04-21,0,11548,1,781,1,12329,FALSE
South East,2021-04-22,0,11548,1,782,1,12330,FALSE
South East,2021-04-23,1,11549,0,782,1,12331,FALSE
South East,2021-04-24,1,11550,1,783,2,12333,FALSE
South East,2021-04-25,3,11553,1,784,4,12337,FALSE
South East,2021-04-26,0,11553,0,784,0,12337,FALSE
South East,2021-04-27,0,11553,1,785,1,12338,FALSE
South East,2021-04-28,0,11553,1,786,1,12339,FALSE
South East,2021-04-29,2,11555,0,786,2,12341,FALSE
South East,2021-04-30,2,11557,0,786,2,12343,FALSE
South East,2021-05-01,0,11557,0,786,0,12343,FALSE
South East,2021-05-02,1,11558,2,788,3,12346,FALSE
South East,2021-05-03,1,11559,1,789,2,12348,FALSE
South East,2021-05-04,1,11560,1,790,2,12350,FALSE
South East,2021-05-05,0,11560,1,791,1,12351,FALSE
South East,2021-05-06,0,11560,0,791,0,12351,FALSE
South East,2021-05-07,0,11560,1,792,1,12352,FALSE
South East,2021-05-08,2,11562,0,792,2,12354,FALSE
South East,2021-05-09,1,11563,0,792,1,12355,FALSE
South East,2021-05-10,0,11563,0,792,0,12355,FALSE
South East,2021-05-11,1,11564,0,792,1,12356,FALSE
South East,2021-05-12,0,11564,0,792,0,12356,FALSE
South East,2021-05-13,0,11564,0,792,0,12356,FALSE
South East,2021-05-14,0,11564,2,794,2,12358,FALSE
South East,2021-05-15,0,11564,0,794,0,12358,FALSE
South East,2021-05-16,0,11564,0,794,0,12358,FALSE
South East,2021-05-17,0,11564,0,794,0,12358,FALSE
South East,2021-05-18,2,11566,0,794,2,12360,FALSE
South East,2021-05-19,0,11566,0,794,0,12360,FALSE
South East,2021-05-20,1,11567,0,794,1,12361,FALSE
South East,2021-05-21,0,11567,1,795,1,12362,FALSE
South East,2021-05-22,0,11567,0,795,0,12362,FALSE
South East,2021-05-23,0,11567,1,796,1,12363,FALSE
South East,2021-05-24,0,11567,1,797,1,12364,FALSE
South East,2021-05-25,0,11567,1,798,1,12365,FALSE
South East,2021-05-26,0,11567,0,798,0,12365,FALSE
South East,2021-05-27,0,11567,0,798,0,12365,FALSE
South East,2021-05-28,0,11567,1,799,1,12366,FALSE
South East,2021-05-29,0,11567,0,799,0,12366,FALSE
South East,2021-05-30,0,11567,0,799,0,12366,FALSE
South East,2021-05-31,0,11567,0,799,0,12366,FALSE
South East,2021-06-01,0,11567,0,799,0,12366,FALSE
South East,2021-06-02,0,11567,1,800,1,12367,FALSE
South East,2021-06-03,0,11567,0,800,0,12367,FALSE
South East,2021-06-04,0,11567,0,800,0,12367,FALSE
South East,2021-06-05,0,11567,0,800,0,12367,FALSE
South East,2021-06-06,0,11567,0,800,0,12367,FALSE
South East,2021-06-07,0,11567,0,800,0,12367,FALSE
South East,2021-06-08,2,11569,0,800,2,12369,FALSE
South East,2021-06-09,1,11570,1,801,2,12371,FALSE
South East,2021-06-10,3,11573,0,801,3,12374,FALSE
South East,2021-06-11,0,11573,2,803,2,12376,FALSE
South East,2021-06-12,0,11573,0,803,0,12376,FALSE
South East,2021-06-13,2,11575,0,803,2,12378,FALSE
South East,2021-06-14,0,11575,0,803,0,12378,FALSE
South East,2021-06-15,0,11575,0,803,0,12378,FALSE
South East,2021-06-16,0,11575,0,803,0,12378,FALSE
South East,2021-06-17,1,11576,0,803,1,12379,FALSE
South East,2021-06-18,0,11576,0,803,0,12379,FALSE
South East,2021-06-19,0,11576,0,803,0,12379,FALSE
South East,2021-06-20,1,11577,0,803,1,12380,FALSE
South East,2021-06-21,0,11577,0,803,0,12380,FALSE
South East,2021-06-22,0,11577,1,804,1,12381,FALSE
South East,2021-06-23,0,11577,0,804,0,12381,FALSE
South East,2021-06-24,1,11578,1,805,2,12383,FALSE
South East,2021-06-25,3,11581,1,806,4,12387,FALSE
South East,2021-06-26,2,11583,1,807,3,12390,FALSE
South East,2021-06-27,0,11583,0,807,0,12390,FALSE
South East,2021-06-28,0,11583,0,807,0,12390,FALSE
South East,2021-06-29,0,11583,0,807,0,12390,FALSE
South East,2021-06-30,0,11583,0,807,0,12390,FALSE
South East,2021-07-01,1,11584,0,807,1,12391,FALSE
South East,2021-07-02,1,11585,0,807,1,12392,FALSE
South East,2021-07-03,2,11587,0,807,2,12394,FALSE
South East,2021-07-04,1,11588,0,807,1,12395,FALSE
South East,2021-07-05,2,11590,0,807,2,12397,FALSE
South East,2021-07-06,1,11591,0,807,1,12398,FALSE
South East,2021-07-07,1,11592,0,807,1,12399,FALSE
South East,2021-07-08,1,11593,1,808,2,12401,FALSE
South East,2021-07-09,1,11594,0,808,1,12402,FALSE
South East,2021-07-10,1,11595,0,808,1,12403,FALSE
South East,2021-07-11,0,11595,0,808,0,12403,FALSE
South East,2021-07-12,2,11597,1,809,3,12406,FALSE
South East,2021-07-13,0,11597,0,809,0,12406,FALSE
South East,2021-07-14,1,11598,0,809,1,12407,FALSE
South East,2021-07-15,2,11600,0,809,2,12409,FALSE
South East,2021-07-16,2,11602,0,809,2,12411,FALSE
South East,2021-07-17,2,11604,0,809,2,12413,FALSE
South East,2021-07-18,1,11605,0,809,1,12414,FALSE
South East,2021-07-19,6,11611,0,809,6,12420,FALSE
South East,2021-07-20,2,11613,0,809,2,12422,FALSE
South East,2021-07-21,4,11617,0,809,4,12426,FALSE
South East,2021-07-22,2,11619,0,809,2,12428,FALSE
South East,2021-07-23,3,11622,0,809,3,12431,FALSE
South East,2021-07-24,2,11624,1,810,3,12434,FALSE
South East,2021-07-25,5,11629,0,810,5,12439,FALSE
South East,2021-07-26,3,11632,1,811,4,12443,FALSE
South East,2021-07-27,3,11635,0,811,3,12446,FALSE
South East,2021-07-28,9,11644,0,811,9,12455,FALSE
South East,2021-07-29,6,11650,1,812,7,12462,FALSE
South East,2021-07-30,6,11656,1,813,7,12469,FALSE
South East,2021-07-31,4,11660,1,814,5,12474,FALSE
South East,2021-08-01,3,11663,0,814,3,12477,FALSE
South East,2021-08-02,7,11670,0,814,7,12484,FALSE
South East,2021-08-03,3,11673,0,814,3,12487,FALSE
South East,2021-08-04,1,11674,0,814,1,12488,FALSE
South East,2021-08-05,3,11677,0,814,3,12491,FALSE
South East,2021-08-06,9,11686,0,814,9,12500,FALSE
South East,2021-08-07,3,11689,0,814,3,12503,FALSE
South East,2021-08-08,6,11695,2,816,8,12511,FALSE
South East,2021-08-09,2,11697,1,817,3,12514,FALSE
South East,2021-08-10,0,11697,0,817,0,12514,FALSE
South East,2021-08-11,4,11701,1,818,5,12519,FALSE
South East,2021-08-12,4,11705,0,818,4,12523,FALSE
South East,2021-08-13,3,11708,2,820,5,12528,FALSE
South East,2021-08-14,1,11709,0,820,1,12529,FALSE
South East,2021-08-15,5,11714,3,823,8,12537,FALSE
South East,2021-08-16,7,11721,1,824,8,12545,FALSE
South East,2021-08-17,13,11734,0,824,13,12558,FALSE
South East,2021-08-18,6,11740,0,824,6,12564,FALSE
South East,2021-08-19,8,11748,2,826,10,12574,FALSE
South East,2021-08-20,8,11756,2,828,10,12584,FALSE
South East,2021-08-21,5,11761,0,828,5,12589,FALSE
South East,2021-08-22,11,11772,1,829,12,12601,FALSE
South East,2021-08-23,6,11778,0,829,6,12607,FALSE
South East,2021-08-24,7,11785,0,829,7,12614,FALSE
South East,2021-08-25,8,11793,2,831,10,12624,FALSE
South East,2021-08-26,5,11798,1,832,6,12630,FALSE
South East,2021-08-27,7,11805,1,833,8,12638,FALSE
South East,2021-08-28,8,11813,1,834,9,12647,FALSE
South East,2021-08-29,7,11820,0,834,7,12654,FALSE
South East,2021-08-30,6,11826,2,836,8,12662,FALSE
South East,2021-08-31,2,11828,2,838,4,12666,FALSE
South East,2021-09-01,6,11834,1,839,7,12673,FALSE
South East,2021-09-02,5,11839,0,839,5,12678,FALSE
South East,2021-09-03,11,11850,1,840,12,12690,FALSE
South East,2021-09-04,12,11862,0,840,12,12702,FALSE
South East,2021-09-05,12,11874,1,841,13,12715,FALSE
South East,2021-09-06,10,11884,2,843,12,12727,FALSE
South East,2021-09-07,15,11899,2,845,17,12744,FALSE
South East,2021-09-08,12,11911,0,845,12,12756,FALSE
South East,2021-09-09,11,11922,0,845,11,12767,FALSE
South East,2021-09-10,11,11933,2,847,13,12780,FALSE
South East,2021-09-11,8,11941,2,849,10,12790,FALSE
South East,2021-09-12,7,11948,2,851,9,12799,FALSE
South East,2021-09-13,7,11955,1,852,8,12807,FALSE
South East,2021-09-14,4,11959,2,854,6,12813,FALSE
South East,2021-09-15,11,11970,0,854,11,12824,FALSE
South East,2021-09-16,8,11978,0,854,8,12832,FALSE
South East,2021-09-17,8,11986,0,854,8,12840,FALSE
South East,2021-09-18,10,11996,1,855,11,12851,FALSE
South East,2021-09-19,9,12005,3,858,12,12863,FALSE
South East,2021-09-20,4,12009,1,859,5,12868,FALSE
South East,2021-09-21,9,12018,2,861,11,12879,FALSE
South East,2021-09-22,5,12023,1,862,6,12885,FALSE
South East,2021-09-23,5,12028,1,863,6,12891,FALSE
South East,2021-09-24,7,12035,1,864,8,12899,FALSE
South East,2021-09-25,6,12041,0,864,6,12905,FALSE
South East,2021-09-26,7,12048,1,865,8,12913,FALSE
South East,2021-09-27,4,12052,1,866,5,12918,FALSE
South East,2021-09-28,4,12056,1,867,5,12923,FALSE
South East,2021-09-29,8,12064,1,868,9,12932,FALSE
South East,2021-09-30,4,12068,3,871,7,12939,FALSE
South East,2021-10-01,5,12073,0,871,5,12944,FALSE
South East,2021-10-02,3,12076,1,872,4,12948,FALSE
South East,2021-10-03,7,12083,0,872,7,12955,FALSE
South East,2021-10-04,3,12086,1,873,4,12959,FALSE
South East,2021-10-05,4,12090,0,873,4,12963,FALSE
South East,2021-10-06,5,12095,0,873,5,12968,FALSE
South East,2021-10-07,5,12100,1,874,6,12974,FALSE
South East,2021-10-08,3,12103,0,874,3,12977,FALSE
South East,2021-10-09,4,12107,0,874,4,12981,FALSE
South East,2021-10-10,8,12115,0,874,8,12989,FALSE
South East,2021-10-11,6,12121,0,874,6,12995,FALSE
South East,2021-10-12,3,12124,0,874,3,12998,FALSE
South East,2021-10-13,6,12130,0,874,6,13004,FALSE
South East,2021-10-14,10,12140,0,874,10,13014,FALSE
South East,2021-10-15,11,12151,1,875,12,13026,FALSE
South East,2021-10-16,6,12157,2,877,8,13034,FALSE
South East,2021-10-17,6,12163,1,878,7,13041,FALSE
South East,2021-10-18,5,12168,1,879,6,13047,FALSE
South East,2021-10-19,10,12178,1,880,11,13058,FALSE
South East,2021-10-20,7,12185,1,881,8,13066,FALSE
South East,2021-10-21,6,12191,2,883,8,13074,FALSE
South East,2021-10-22,6,12197,0,883,6,13080,FALSE
South East,2021-10-23,14,12211,0,883,14,13094,FALSE
South East,2021-10-24,4,12215,2,885,6,13100,FALSE
South East,2021-10-25,9,12224,0,885,9,13109,FALSE
South East,2021-10-26,11,12235,0,885,11,13120,FALSE
South East,2021-10-27,13,12248,2,887,15,13135,FALSE
South East,2021-10-28,16,12264,1,888,17,13152,FALSE
South East,2021-10-29,11,12275,2,890,13,13165,FALSE
South East,2021-10-30,19,12294,1,891,20,13185,FALSE
South East,2021-10-31,13,12307,2,893,15,13200,FALSE
South East,2021-11-01,16,12323,0,893,16,13216,FALSE
South East,2021-11-02,14,12337,1,894,15,13231,FALSE
South East,2021-11-03,9,12346,1,895,10,13241,FALSE
South East,2021-11-04,10,12356,1,896,11,13252,FALSE
South East,2021-11-05,16,12372,0,896,16,13268,FALSE
South East,2021-11-06,13,12385,0,896,13,13281,FALSE
South East,2021-11-07,11,12396,2,898,13,13294,FALSE
South East,2021-11-08,14,12410,0,898,14,13308,FALSE
South East,2021-11-09,11,12421,2,900,13,13321,FALSE
South East,2021-11-10,15,12436,0,900,15,13336,FALSE
South East,2021-11-11,10,12446,0,900,10,13346,FALSE
South East,2021-11-12,11,12457,0,900,11,13357,FALSE
South East,2021-11-13,11,12468,1,901,12,13369,FALSE
South East,2021-11-14,8,12476,1,902,9,13378,FALSE
South East,2021-11-15,11,12487,0,902,11,13389,FALSE
South East,2021-11-16,11,12498,1,903,12,13401,FALSE
South East,2021-11-17,15,12513,0,903,15,13416,FALSE
South East,2021-11-18,6,12519,1,904,7,13423,FALSE
South East,2021-11-19,11,12530,1,905,12,13435,FALSE
South East,2021-11-20,8,12538,0,905,8,13443,FALSE
South East,2021-11-21,7,12545,0,905,7,13450,FALSE
South East,2021-11-22,11,12556,0,905,11,13461,FALSE
South East,2021-11-23,9,12565,1,906,10,13471,FALSE
South East,2021-11-24,14,12579,0,906,14,13485,FALSE
South East,2021-11-25,9,12588,2,908,11,13496,FALSE
South East,2021-11-26,10,12598,0,908,10,13506,FALSE
South East,2021-11-27,8,12606,1,909,9,13515,FALSE
South East,2021-11-28,8,12614,0,909,8,13523,FALSE
South East,2021-11-29,6,12620,1,910,7,13530,FALSE
South East,2021-11-30,15,12635,0,910,15,13545,FALSE
South East,2021-12-01,12,12647,1,911,13,13558,FALSE
South East,2021-12-02,11,12658,3,914,14,13572,FALSE
South East,2021-12-03,13,12671,0,914,13,13585,FALSE
South East,2021-12-04,12,12683,1,915,13,13598,FALSE
South East,2021-12-05,8,12691,0,915,8,13606,FALSE
South East,2021-12-06,10,12701,0,915,10,13616,FALSE
South East,2021-12-07,8,12709,5,920,13,13629,FALSE
South East,2021-12-08,11,12720,2,922,13,13642,FALSE
South East,2021-12-09,14,12734,0,922,14,13656,FALSE
South East,2021-12-10,10,12744,1,923,11,13667,FALSE
South East,2021-12-11,6,12750,0,923,6,13673,FALSE
South East,2021-12-12,9,12759,0,923,9,13682,FALSE
South East,2021-12-13,6,12765,1,924,7,13689,FALSE
South East,2021-12-14,17,12782,4,928,21,13710,FALSE
South East,2021-12-15,10,12792,0,928,10,13720,FALSE
South East,2021-12-16,13,12805,1,929,14,13734,FALSE
South East,2021-12-17,10,12815,1,930,11,13745,FALSE
South East,2021-12-18,9,12824,1,931,10,13755,FALSE
South East,2021-12-19,11,12835,1,932,12,13767,FALSE
South East,2021-12-20,6,12841,0,932,6,13773,FALSE
South East,2021-12-21,10,12851,1,933,11,13784,FALSE
South East,2021-12-22,8,12859,1,934,9,13793,FALSE
South East,2021-12-23,10,12869,2,936,12,13805,FALSE
South East,2021-12-24,6,12875,1,937,7,13812,FALSE
South East,2021-12-25,12,12887,1,938,13,13825,FALSE
South East,2021-12-26,7,12894,0,938,7,13832,FALSE
South East,2021-12-27,15,12909,0,938,15,13847,FALSE
South East,2021-12-28,8,12917,2,940,10,13857,FALSE
South East,2021-12-29,8,12925,2,942,10,13867,FALSE
South East,2021-12-30,11,12936,2,944,13,13880,FALSE
South East,2021-12-31,9,12945,1,945,10,13890,FALSE
South East,2022-01-01,11,12956,2,947,13,13903,FALSE
South East,2022-01-02,8,12964,1,948,9,13912,FALSE
South East,2022-01-03,15,12979,1,949,16,13928,FALSE
South East,2022-01-04,17,12996,2,951,19,13947,FALSE
South East,2022-01-05,16,13012,2,953,18,13965,FALSE
South East,2022-01-06,10,13022,1,954,11,13976,FALSE
South East,2022-01-07,14,13036,0,954,14,13990,FALSE
South East,2022-01-08,10,13046,2,956,12,14002,FALSE
South East,2022-01-09,17,13063,0,956,17,14019,FALSE
South East,2022-01-10,13,13076,1,957,14,14033,FALSE
South East,2022-01-11,8,13084,0,957,8,14041,FALSE
South East,2022-01-12,18,13102,1,958,19,14060,FALSE
South East,2022-01-13,16,13118,1,959,17,14077,FALSE
South East,2022-01-14,12,13130,1,960,13,14090,FALSE
South East,2022-01-15,20,13150,1,961,21,14111,FALSE
South East,2022-01-16,12,13162,1,962,13,14124,FALSE
South East,2022-01-17,20,13182,1,963,21,14145,FALSE
South East,2022-01-18,18,13200,0,963,18,14163,FALSE
South East,2022-01-19,17,13217,0,963,17,14180,FALSE
South East,2022-01-20,16,13233,2,965,18,14198,FALSE
South East,2022-01-21,14,13247,2,967,16,14214,FALSE
South East,2022-01-22,20,13267,1,968,21,14235,FALSE
South East,2022-01-23,6,13273,0,968,6,14241,FALSE
South East,2022-01-24,19,13292,2,970,21,14262,FALSE
South East,2022-01-25,11,13303,0,970,11,14273,FALSE
South East,2022-01-26,13,13316,2,972,15,14288,FALSE
South East,2022-01-27,14,13330,4,976,18,14306,FALSE
South East,2022-01-28,14,13344,0,976,14,14320,FALSE
South East,2022-01-29,14,13358,0,976,14,14334,FALSE
South East,2022-01-30,10,13368,1,977,11,14345,FALSE
South East,2022-01-31,16,13384,1,978,17,14362,FALSE
South East,2022-02-01,12,13396,1,979,13,14375,FALSE
South East,2022-02-02,15,13411,0,979,15,14390,TRUE
South East,2022-02-03,9,13420,0,979,9,14399,TRUE
South East,2022-02-04,1,13421,0,979,1,14400,TRUE
South East,2022-02-05,0,13421,0,979,0,14400,TRUE
South East,2022-02-06,0,13421,0,979,0,14400,TRUE
South West,2020-02-29,0,0,0,0,0,0,FALSE
South West,2020-03-01,0,0,0,0,0,0,FALSE
South West,2020-03-02,0,0,0,0,0,0,FALSE
South West,2020-03-03,0,0,0,0,0,0,FALSE
South West,2020-03-04,0,0,0,0,0,0,FALSE
South West,2020-03-05,0,0,0,0,0,0,FALSE
South West,2020-03-06,0,0,0,0,0,0,FALSE
South West,2020-03-07,0,0,0,0,0,0,FALSE
South West,2020-03-08,0,0,0,0,0,0,FALSE
South West,2020-03-09,0,0,0,0,0,0,FALSE
South West,2020-03-10,0,0,0,0,0,0,FALSE
South West,2020-03-11,1,1,0,0,1,1,FALSE
South West,2020-03-12,0,1,0,0,0,1,FALSE
South West,2020-03-13,0,1,0,0,0,1,FALSE
South West,2020-03-14,1,2,0,0,1,2,FALSE
South West,2020-03-15,0,2,0,0,0,2,FALSE
South West,2020-03-16,0,2,0,0,0,2,FALSE
South West,2020-03-17,2,4,0,0,2,4,FALSE
South West,2020-03-18,2,6,0,0,2,6,FALSE
South West,2020-03-19,4,10,0,0,4,10,FALSE
South West,2020-03-20,3,13,0,0,3,13,FALSE
South West,2020-03-21,7,20,0,0,7,20,FALSE
South West,2020-03-22,7,27,0,0,7,27,FALSE
South West,2020-03-23,8,35,0,0,8,35,FALSE
South West,2020-03-24,7,42,0,0,7,42,FALSE
South West,2020-03-25,9,51,0,0,9,51,FALSE
South West,2020-03-26,11,62,0,0,11,62,FALSE
South West,2020-03-27,13,75,0,0,13,75,FALSE
South West,2020-03-28,21,96,0,0,21,96,FALSE
South West,2020-03-29,18,114,0,0,18,114,FALSE
South West,2020-03-30,23,137,0,0,23,137,FALSE
South West,2020-03-31,23,160,0,0,23,160,FALSE
South West,2020-04-01,21,181,0,0,21,181,FALSE
South West,2020-04-02,23,204,0,0,23,204,FALSE
South West,2020-04-03,31,235,0,0,31,235,FALSE
South West,2020-04-04,42,277,0,0,42,277,FALSE
South West,2020-04-05,32,309,0,0,32,309,FALSE
South West,2020-04-06,35,344,0,0,35,344,FALSE
South West,2020-04-07,39,383,0,0,39,383,FALSE
South West,2020-04-08,47,430,0,0,47,430,FALSE
South West,2020-04-09,24,454,0,0,24,454,FALSE
South West,2020-04-10,46,500,0,0,46,500,FALSE
South West,2020-04-11,43,543,0,0,43,543,FALSE
South West,2020-04-12,23,566,0,0,23,566,FALSE
South West,2020-04-13,28,594,0,0,28,594,FALSE
South West,2020-04-14,24,618,0,0,24,618,FALSE
South West,2020-04-15,32,650,0,0,32,650,FALSE
South West,2020-04-16,29,679,0,0,29,679,FALSE
South West,2020-04-17,33,712,0,0,33,712,FALSE
South West,2020-04-18,25,737,0,0,25,737,FALSE
South West,2020-04-19,31,768,0,0,31,768,FALSE
South West,2020-04-20,26,794,0,0,26,794,FALSE
South West,2020-04-21,26,820,0,0,26,820,FALSE
South West,2020-04-22,23,843,0,0,23,843,FALSE
South West,2020-04-23,17,860,0,0,17,860,FALSE
South West,2020-04-24,19,879,2,2,21,881,FALSE
South West,2020-04-25,15,894,1,3,16,897,FALSE
South West,2020-04-26,27,921,0,3,27,924,FALSE
South West,2020-04-27,13,934,4,7,17,941,FALSE
South West,2020-04-28,17,951,1,8,18,959,FALSE
South West,2020-04-29,15,966,0,8,15,974,FALSE
South West,2020-04-30,26,992,2,10,28,1002,FALSE
South West,2020-05-01,6,998,1,11,7,1009,FALSE
South West,2020-05-02,7,1005,0,11,7,1016,FALSE
South West,2020-05-03,10,1015,3,14,13,1029,FALSE
South West,2020-05-04,17,1032,4,18,21,1050,FALSE
South West,2020-05-05,14,1046,5,23,19,1069,FALSE
South West,2020-05-06,19,1065,1,24,20,1089,FALSE
South West,2020-05-07,16,1081,1,25,17,1106,FALSE
South West,2020-05-08,6,1087,2,27,8,1114,FALSE
South West,2020-05-09,11,1098,3,30,14,1128,FALSE
South West,2020-05-10,5,1103,3,33,8,1136,FALSE
South West,2020-05-11,8,1111,2,35,10,1146,FALSE
South West,2020-05-12,7,1118,0,35,7,1153,FALSE
South West,2020-05-13,7,1125,1,36,8,1161,FALSE
South West,2020-05-14,6,1131,2,38,8,1169,FALSE
South West,2020-05-15,4,1135,2,40,6,1175,FALSE
South West,2020-05-16,4,1139,1,41,5,1180,FALSE
South West,2020-05-17,6,1145,4,45,10,1190,FALSE
South West,2020-05-18,4,1149,0,45,4,1194,FALSE
South West,2020-05-19,6,1155,2,47,8,1202,FALSE
South West,2020-05-20,1,1156,1,48,2,1204,FALSE
South West,2020-05-21,9,1165,4,52,13,1217,FALSE
South West,2020-05-22,7,1172,3,55,10,1227,FALSE
South West,2020-05-23,6,1178,1,56,7,1234,FALSE
South West,2020-05-24,3,1181,3,59,6,1240,FALSE
South West,2020-05-25,8,1189,0,59,8,1248,FALSE
South West,2020-05-26,11,1200,0,59,11,1259,FALSE
South West,2020-05-27,5,1205,2,61,7,1266,FALSE
South West,2020-05-28,10,1215,0,61,10,1276,FALSE
South West,2020-05-29,7,1222,0,61,7,1283,FALSE
South West,2020-05-30,3,1225,0,61,3,1286,FALSE
South West,2020-05-31,2,1227,3,64,5,1291,FALSE
South West,2020-06-01,7,1234,1,65,8,1299,FALSE
South West,2020-06-02,2,1236,0,65,2,1301,FALSE
South West,2020-06-03,7,1243,4,69,11,1312,FALSE
South West,2020-06-04,2,1245,1,70,3,1315,FALSE
South West,2020-06-05,2,1247,1,71,3,1318,FALSE
South West,2020-06-06,1,1248,0,71,1,1319,FALSE
South West,2020-06-07,3,1251,0,71,3,1322,FALSE
South West,2020-06-08,3,1254,1,72,4,1326,FALSE
South West,2020-06-09,0,1254,0,72,0,1326,FALSE
South West,2020-06-10,1,1255,0,72,1,1327,FALSE
South West,2020-06-11,2,1257,1,73,3,1330,FALSE
